시점,월별,가해자음주정도별1,가해자음주정도별2,주야별,사고건수,사망자수,부상자수
2019,1월,음주운전,측정불응,주,8,0,18
2019,1월,음주운전,측정불응,야,21,0,31
2019,1월,음주운전,0.05%~0.09%,주,98,1,164
2019,1월,음주운전,0.05%~0.09%,야,224,6,353
2019,1월,음주운전,0.10%~0.14%,주,76,1,135
2019,1월,음주운전,0.10%~0.14%,야,349,2,604
2019,1월,음주운전,0.15%~0.19%,주,55,0,80
2019,1월,음주운전,0.15%~0.19%,야,157,5,268
2019,1월,음주운전,0.20%~0.24%,주,10,2,16
2019,1월,음주운전,0.20%~0.24%,야,50,2,88
2019,1월,음주운전,0.25%~0.29%,주,5,0,7
2019,1월,음주운전,0.25%~0.29%,야,12,1,21
2019,1월,음주운전,0.30%~0.34%,주,2,0,5
2019,1월,음주운전,0.30%~0.34%,야,2,0,4
2019,1월,음주운전,0.35%이상,야,1,0,2
2019,1월,측정불능,측정불능,주,20,1,28
2019,1월,측정불능,측정불능,야,11,2,12
2019,1월,해당 없음,해당 없음,주,6760,93,10026
2019,1월,해당 없음,해당 없음,야,4275,81,6201
2019,1월,기타불명,기타불명,주,2538,53,3624
2019,1월,기타불명,기타불명,야,1857,44,2553
2019,2월,음주상태,0.03%미만,주,8,1,13
2019,2월,음주상태,0.03%미만,야,7,0,9
2019,2월,음주운전,측정불응,주,1,0,1
2019,2월,음주운전,측정불응,야,18,0,25
2019,2월,음주운전,0.05%~0.09%,주,83,3,157
2019,2월,음주운전,0.05%~0.09%,야,217,3,404
2019,2월,음주운전,0.10%~0.14%,주,92,3,149
2019,2월,음주운전,0.10%~0.14%,야,314,3,562
2019,2월,음주운전,0.15%~0.19%,주,33,1,62
2019,2월,음주운전,0.15%~0.19%,야,137,5,232
2019,2월,음주운전,0.20%~0.24%,주,13,1,23
2019,2월,음주운전,0.20%~0.24%,야,44,3,74
2019,2월,음주운전,0.25%~0.29%,주,4,0,4
2019,2월,음주운전,0.25%~0.29%,야,13,2,15
2019,2월,음주운전,0.30%~0.34%,주,1,0,1
2019,2월,음주운전,0.30%~0.34%,야,1,0,1
2019,2월,측정불능,측정불능,주,23,1,29
2019,2월,측정불능,측정불능,야,13,0,16
2019,2월,해당 없음,해당 없음,주,6130,65,9453
2019,2월,해당 없음,해당 없음,야,3920,55,5879
2019,2월,기타불명,기타불명,주,2149,26,3321
2019,2월,기타불명,기타불명,야,1531,31,2182
2019,3월,음주상태,0.03%미만,주,8,0,15
2019,3월,음주상태,0.03%미만,야,11,0,11
2019,3월,음주운전,측정불응,주,8,0,13
2019,3월,음주운전,측정불응,야,18,0,32
2019,3월,음주운전,0.05%~0.09%,주,95,1,162
2019,3월,음주운전,0.05%~0.09%,야,256,7,445
2019,3월,음주운전,0.10%~0.14%,주,108,2,187
2019,3월,음주운전,0.10%~0.14%,야,423,5,677
2019,3월,음주운전,0.15%~0.19%,주,55,0,101
2019,3월,음주운전,0.15%~0.19%,야,199,5,339
2019,3월,음주운전,0.20%~0.24%,주,17,0,23
2019,3월,음주운전,0.20%~0.24%,야,48,8,75
2019,3월,음주운전,0.25%~0.29%,주,5,0,10
2019,3월,음주운전,0.25%~0.29%,야,18,1,29
2019,3월,음주운전,0.30%~0.34%,주,1,0,2
2019,3월,음주운전,0.30%~0.34%,야,2,1,4
2019,3월,음주운전,0.35%이상,주,1,0,3
2019,3월,음주운전,0.35%이상,야,1,0,2
2019,3월,측정불능,측정불능,주,17,1,25
2019,3월,측정불능,측정불능,야,29,1,41
2019,3월,해당 없음,해당 없음,주,7708,77,11486
2019,3월,해당 없음,해당 없음,야,4451,67,6526
2019,3월,기타불명,기타불명,주,2802,43,4042
2019,3월,기타불명,기타불명,야,1852,33,2658
2019,4월,음주상태,0.03%미만,주,9,2,13
2019,4월,음주상태,0.03%미만,야,11,3,8
2019,4월,음주운전,측정불응,주,5,0,6
2019,4월,음주운전,측정불응,야,26,0,43
2019,4월,음주운전,0.05%~0.09%,주,90,1,148
2019,4월,음주운전,0.05%~0.09%,야,223,4,365
2019,4월,음주운전,0.10%~0.14%,주,132,2,221
2019,4월,음주운전,0.10%~0.14%,야,402,2,687
2019,4월,음주운전,0.15%~0.19%,주,78,0,121
2019,4월,음주운전,0.15%~0.19%,야,285,7,478
2019,4월,음주운전,0.20%~0.24%,주,26,0,47
2019,4월,음주운전,0.20%~0.24%,야,76,5,111
2019,4월,음주운전,0.25%~0.29%,주,9,0,13
2019,4월,음주운전,0.25%~0.29%,야,14,1,18
2019,4월,음주운전,0.30%~0.34%,주,1,0,1
2019,4월,음주운전,0.30%~0.34%,야,1,0,1
2019,4월,음주운전,0.35%이상,야,1,0,1
2019,4월,측정불능,측정불능,주,28,0,41
2019,4월,측정불능,측정불능,야,19,0,24
2019,4월,해당 없음,해당 없음,주,8186,81,12325
2019,4월,해당 없음,해당 없음,야,4475,73,6570
2019,4월,기타불명,기타불명,주,3092,66,4460
2019,4월,기타불명,기타불명,야,1915,39,2736
2019,5월,음주상태,0.03%미만,주,13,0,19
2019,5월,음주상태,0.03%미만,야,10,1,15
2019,5월,음주운전,측정불응,주,10,0,18
2019,5월,음주운전,측정불응,야,19,0,31
2019,5월,음주운전,0.05%~0.09%,주,94,2,168
2019,5월,음주운전,0.05%~0.09%,야,221,8,339
2019,5월,음주운전,0.10%~0.14%,주,106,1,177
2019,5월,음주운전,0.10%~0.14%,야,361,2,601
2019,5월,음주운전,0.15%~0.19%,주,97,2,150
2019,5월,음주운전,0.15%~0.19%,야,268,4,438
2019,5월,음주운전,0.20%~0.24%,주,42,1,63
2019,5월,음주운전,0.20%~0.24%,야,99,3,159
2019,5월,음주운전,0.25%~0.29%,주,12,1,30
2019,5월,음주운전,0.25%~0.29%,야,17,1,19
2019,5월,음주운전,0.30%~0.34%,주,6,0,7
2019,5월,음주운전,0.30%~0.34%,야,3,0,4
2019,5월,음주운전,0.35%이상,주,3,0,3
2019,5월,측정불능,측정불능,주,31,2,38
2019,5월,측정불능,측정불능,야,15,1,28
2019,5월,해당 없음,해당 없음,주,9049,100,13634
2019,5월,해당 없음,해당 없음,야,4770,73,7080
2019,5월,기타불명,기타불명,주,3554,65,5182
2019,5월,기타불명,기타불명,야,1979,38,2874
2019,6월,음주상태,0.03%미만,주,12,2,19
2019,6월,음주상태,0.03%미만,야,10,1,15
2019,6월,음주운전,측정불응,주,12,0,17
2019,6월,음주운전,측정불응,야,21,0,35
2019,6월,음주운전,0.030~0.049%,주,3,0,6
2019,6월,음주운전,0.030~0.049%,야,7,0,10
2019,6월,음주운전,0.05%~0.09%,주,93,1,153
2019,6월,음주운전,0.05%~0.09%,야,154,4,259
2019,6월,음주운전,0.10%~0.14%,주,97,1,154
2019,6월,음주운전,0.10%~0.14%,야,343,6,529
2019,6월,음주운전,0.15%~0.19%,주,100,1,139
2019,6월,음주운전,0.15%~0.19%,야,258,6,427
2019,6월,음주운전,0.20%~0.24%,주,32,2,52
2019,6월,음주운전,0.20%~0.24%,야,88,4,131
2019,6월,음주운전,0.25%~0.29%,주,20,0,39
2019,6월,음주운전,0.25%~0.29%,야,25,1,48
2019,6월,음주운전,0.30%~0.34%,주,5,0,9
2019,6월,음주운전,0.30%~0.34%,야,3,1,6
2019,6월,음주운전,0.35%이상,야,1,0,1
2019,6월,측정불능,측정불능,주,19,0,28
2019,6월,측정불능,측정불능,야,23,3,39
2019,6월,해당 없음,해당 없음,주,8112,86,12305
2019,6월,해당 없음,해당 없음,야,4504,64,6645
2019,6월,기타불명,기타불명,주,3156,52,4666
2019,6월,기타불명,기타불명,야,1870,44,2583
2019,7월,음주상태,0.03%미만,주,5,1,8
2019,7월,음주상태,0.03%미만,야,8,0,12
2019,7월,음주운전,측정불응,주,7,0,18
2019,7월,음주운전,측정불응,야,15,0,19
2019,7월,음주운전,0.030~0.049%,주,26,0,47
2019,7월,음주운전,0.030~0.049%,야,25,0,34
2019,7월,음주운전,0.05%~0.09%,주,40,4,62
2019,7월,음주운전,0.05%~0.09%,야,86,4,126
2019,7월,음주운전,0.10%~0.14%,주,108,1,163
2019,7월,음주운전,0.10%~0.14%,야,305,4,481
2019,7월,음주운전,0.15%~0.19%,주,67,1,111
2019,7월,음주운전,0.15%~0.19%,야,224,2,402
2019,7월,음주운전,0.20%~0.24%,주,41,2,58
2019,7월,음주운전,0.20%~0.24%,야,91,1,160
2019,7월,음주운전,0.25%~0.29%,주,10,0,11
2019,7월,음주운전,0.25%~0.29%,야,13,0,21
2019,7월,음주운전,0.30%~0.34%,주,3,0,4
2019,7월,음주운전,0.30%~0.34%,야,5,0,9
2019,7월,음주운전,0.35%이상,주,2,0,2
2019,7월,음주운전,0.35%이상,야,2,1,2
2019,7월,측정불능,측정불능,주,27,1,43
2019,7월,측정불능,측정불능,야,14,0,18
2019,7월,해당 없음,해당 없음,주,8361,75,12363
2019,7월,해당 없음,해당 없음,야,4467,58,6625
2019,7월,기타불명,기타불명,주,3285,47,4706
2019,7월,기타불명,기타불명,야,1997,39,2848
2019,8월,음주상태,0.03%미만,주,8,0,15
2019,8월,음주상태,0.03%미만,야,12,0,27
2019,8월,음주운전,측정불응,주,12,0,22
2019,8월,음주운전,측정불응,야,20,0,26
2019,8월,음주운전,0.030~0.049%,주,31,0,48
2019,8월,음주운전,0.030~0.049%,야,28,1,35
2019,8월,음주운전,0.05%~0.09%,주,55,1,92
2019,8월,음주운전,0.05%~0.09%,야,85,2,140
2019,8월,음주운전,0.10%~0.14%,주,133,0,233
2019,8월,음주운전,0.10%~0.14%,야,404,11,624
2019,8월,음주운전,0.15%~0.19%,주,93,1,156
2019,8월,음주운전,0.15%~0.19%,야,276,7,438
2019,8월,음주운전,0.20%~0.24%,주,34,1,43
2019,8월,음주운전,0.20%~0.24%,야,91,1,148
2019,8월,음주운전,0.25%~0.29%,주,13,2,20
2019,8월,음주운전,0.25%~0.29%,야,16,0,28
2019,8월,음주운전,0.30%~0.34%,주,7,0,13
2019,8월,음주운전,0.30%~0.34%,야,3,0,3
2019,8월,음주운전,0.35%이상,주,2,0,2
2019,8월,음주운전,0.35%이상,야,1,0,2
2019,8월,측정불능,측정불능,주,17,0,28
2019,8월,측정불능,측정불능,야,15,0,20
2019,8월,해당 없음,해당 없음,주,8384,82,12978
2019,8월,해당 없음,해당 없음,야,4685,62,7080
2019,8월,기타불명,기타불명,주,3349,44,5011
2019,8월,기타불명,기타불명,야,2218,38,3126
2019,9월,음주상태,0.03%미만,주,10,0,14
2019,9월,음주상태,0.03%미만,야,12,0,16
2019,9월,음주운전,측정불응,주,4,0,4
2019,9월,음주운전,측정불응,야,14,0,19
2019,9월,음주운전,0.030~0.049%,주,31,0,61
2019,9월,음주운전,0.030~0.049%,야,29,0,42
2019,9월,음주운전,0.05%~0.09%,주,64,3,99
2019,9월,음주운전,0.05%~0.09%,야,124,1,202
2019,9월,음주운전,0.10%~0.14%,주,147,4,245
2019,9월,음주운전,0.10%~0.14%,야,467,4,762
2019,9월,음주운전,0.15%~0.19%,주,87,1,157
2019,9월,음주운전,0.15%~0.19%,야,306,5,506
2019,9월,음주운전,0.20%~0.24%,주,40,0,77
2019,9월,음주운전,0.20%~0.24%,야,93,1,159
2019,9월,음주운전,0.25%~0.29%,주,6,0,14
2019,9월,음주운전,0.25%~0.29%,야,25,0,48
2019,9월,음주운전,0.30%~0.34%,주,3,0,3
2019,9월,음주운전,0.30%~0.34%,야,2,0,2
2019,9월,음주운전,0.35%이상,주,2,0,6
2019,9월,음주운전,0.35%이상,야,3,0,3
2019,9월,측정불능,측정불능,주,20,0,29
2019,9월,측정불능,측정불능,야,17,0,26
2019,9월,해당 없음,해당 없음,주,7855,79,11919
2019,9월,해당 없음,해당 없음,야,4411,81,6370
2019,9월,기타불명,기타불명,주,3321,63,4833
2019,9월,기타불명,기타불명,야,2238,45,3130
2019,10월,음주상태,0.03%미만,주,16,1,38
2019,10월,음주상태,0.03%미만,야,12,1,18
2019,10월,음주운전,측정불응,주,8,0,10
2019,10월,음주운전,측정불응,야,20,0,28
2019,10월,음주운전,0.030~0.049%,주,45,2,75
2019,10월,음주운전,0.030~0.049%,야,41,4,57
2019,10월,음주운전,0.05%~0.09%,주,66,3,98
2019,10월,음주운전,0.05%~0.09%,야,126,3,202
2019,10월,음주운전,0.10%~0.14%,주,191,3,313
2019,10월,음주운전,0.10%~0.14%,야,518,4,855
2019,10월,음주운전,0.15%~0.19%,주,62,1,115
2019,10월,음주운전,0.15%~0.19%,야,288,6,517
2019,10월,음주운전,0.20%~0.24%,주,34,1,54
2019,10월,음주운전,0.20%~0.24%,야,60,2,111
2019,10월,음주운전,0.25%~0.29%,주,11,0,15
2019,10월,음주운전,0.25%~0.29%,야,20,2,47
2019,10월,음주운전,0.30%~0.34%,주,3,0,6
2019,10월,음주운전,0.35%이상,주,1,0,1
2019,10월,음주운전,0.35%이상,야,2,0,3
2019,10월,측정불능,측정불능,주,20,2,24
2019,10월,측정불능,측정불능,야,16,1,26
2019,10월,해당 없음,해당 없음,주,8757,95,13068
2019,10월,해당 없음,해당 없음,야,5067,83,7384
2019,10월,기타불명,기타불명,주,3859,60,5586
2019,10월,기타불명,기타불명,야,2447,63,3399
2019,11월,음주상태,0.03%미만,주,23,1,37
2019,11월,음주상태,0.03%미만,야,10,0,15
2019,11월,음주운전,측정불응,주,15,0,21
2019,11월,음주운전,측정불응,야,21,0,39
2019,11월,음주운전,0.030~0.049%,주,42,2,76
2019,11월,음주운전,0.030~0.049%,야,45,0,68
2019,11월,음주운전,0.05%~0.09%,주,68,8,118
2019,11월,음주운전,0.05%~0.09%,야,137,0,189
2019,11월,음주운전,0.10%~0.14%,주,150,1,239
2019,11월,음주운전,0.10%~0.14%,야,564,6,944
2019,11월,음주운전,0.15%~0.19%,주,74,2,138
2019,11월,음주운전,0.15%~0.19%,야,280,4,474
2019,11월,음주운전,0.20%~0.24%,주,31,0,57
2019,11월,음주운전,0.20%~0.24%,야,74,2,121
2019,11월,음주운전,0.25%~0.29%,주,8,0,20
2019,11월,음주운전,0.25%~0.29%,야,13,1,20
2019,11월,음주운전,0.30%~0.34%,주,2,0,3
2019,11월,음주운전,0.30%~0.34%,야,4,0,5
2019,11월,음주운전,0.35%이상,주,2,1,1
2019,11월,음주운전,0.35%이상,야,1,0,1
2019,11월,측정불능,측정불능,주,24,0,32
2019,11월,측정불능,측정불능,야,21,0,28
2019,11월,해당 없음,해당 없음,주,8859,90,13109
2019,11월,해당 없음,해당 없음,야,4882,77,7115
2019,11월,기타불명,기타불명,주,3811,64,5492
2019,11월,기타불명,기타불명,야,2356,38,3261
2019,12월,음주상태,0.03%미만,주,14,2,29
2019,12월,음주상태,0.03%미만,야,15,1,27
2019,12월,음주운전,측정불응,주,3,0,5
2019,12월,음주운전,측정불응,야,25,0,46
2019,12월,음주운전,0.030~0.049%,주,36,0,61
2019,12월,음주운전,0.030~0.049%,야,68,3,104
2019,12월,음주운전,0.05%~0.09%,주,57,2,103
2019,12월,음주운전,0.05%~0.09%,야,179,5,292
2019,12월,음주운전,0.10%~0.14%,주,161,2,259
2019,12월,음주운전,0.10%~0.14%,야,642,3,1057
2019,12월,음주운전,0.15%~0.19%,주,72,1,118
2019,12월,음주운전,0.15%~0.19%,야,218,2,376
2019,12월,음주운전,0.20%~0.24%,주,23,1,39
2019,12월,음주운전,0.20%~0.24%,야,73,2,130
2019,12월,음주운전,0.25%~0.29%,주,5,0,7
2019,12월,음주운전,0.25%~0.29%,야,8,1,13
2019,12월,음주운전,0.30%~0.34%,주,2,0,3
2019,12월,음주운전,0.30%~0.34%,야,2,1,1
2019,12월,음주운전,0.35%이상,주,1,0,1
2019,12월,측정불능,측정불능,주,11,0,16
2019,12월,측정불능,측정불능,야,24,3,31
2019,12월,해당 없음,해당 없음,주,7740,76,11381
2019,12월,해당 없음,해당 없음,야,4680,94,6966
2019,12월,기타불명,기타불명,주,3238,68,4670
2019,12월,기타불명,기타불명,야,2251,46,3228
2020,전체,음주상태,0.03%미만,주,28,0,43
2020,전체,음주상태,0.03%미만,야,27,3,42
2020,전체,음주운전,측정불응,주,99,0,157
2020,전체,음주운전,측정불응,야,371,0,585
2020,전체,음주운전,0.030~0.049%,주,365,8,569
2020,전체,음주운전,0.030~0.049%,야,562,17,877
2020,전체,음주운전,0.05%~0.09%,주,708,12,1152
2020,전체,음주운전,0.05%~0.09%,야,1672,43,2647
2020,전체,음주운전,0.10%~0.14%,주,1737,19,2844
2020,전체,음주운전,0.10%~0.14%,야,6249,83,10196
2020,전체,음주운전,0.15%~0.19%,주,847,4,1398
2020,전체,음주운전,0.15%~0.19%,야,3150,45,5271
2020,전체,음주운전,0.20%~0.24%,주,354,14,555
2020,전체,음주운전,0.20%~0.24%,야,853,24,1367
2020,전체,음주운전,0.25%~0.29%,주,81,5,121
2020,전체,음주운전,0.25%~0.29%,야,146,8,247
2020,전체,음주운전,0.30%~0.34%,주,20,1,27
2020,전체,음주운전,0.30%~0.34%,야,19,3,33
2020,전체,음주운전,0.35%이상,주,5,1,5
2020,전체,음주운전,0.35%이상,야,9,0,12
2020,전체,측정불능,측정불능,주,42,3,58
2020,전체,측정불능,측정불능,야,32,1,49
2020,전체,해당 없음,해당 없음,주,114297,1407,166956
2020,전체,해당 없음,해당 없음,야,64121,1117,92597
2020,전체,기타불명,기타불명,주,7813,144,10368
2020,전체,기타불명,기타불명,야,6047,119,8018
2020,1월,음주상태,0.03%미만,주,4,0,5
2020,1월,음주상태,0.03%미만,야,14,2,21
2020,1월,음주운전,측정불응,주,7,0,11
2020,1월,음주운전,측정불응,야,26,0,46
2020,1월,음주운전,0.030~0.049%,주,23,1,35
2020,1월,음주운전,0.030~0.049%,야,51,2,80
2020,1월,음주운전,0.05%~0.09%,주,56,2,78
2020,1월,음주운전,0.05%~0.09%,야,137,2,209
2020,1월,음주운전,0.10%~0.14%,주,142,3,227
2020,1월,음주운전,0.10%~0.14%,야,481,7,805
2020,1월,음주운전,0.15%~0.19%,주,54,1,95
2020,1월,음주운전,0.15%~0.19%,야,182,2,308
2020,1월,음주운전,0.20%~0.24%,주,21,0,33
2020,1월,음주운전,0.20%~0.24%,야,42,1,62
2020,1월,음주운전,0.25%~0.29%,주,4,1,5
2020,1월,음주운전,0.25%~0.29%,야,5,0,6
2020,1월,음주운전,0.30%~0.34%,주,1,0,1
2020,1월,음주운전,0.30%~0.34%,야,3,1,3
2020,1월,측정불능,측정불능,주,19,3,18
2020,1월,측정불능,측정불능,야,13,0,25
2020,1월,해당 없음,해당 없음,주,6839,90,10280
2020,1월,해당 없음,해당 없음,야,4132,75,6144
2020,1월,기타불명,기타불명,주,2693,44,3946
2020,1월,기타불명,기타불명,야,2019,40,2999
2020,2월,음주상태,0.03%미만,주,14,0,25
2020,2월,음주상태,0.03%미만,야,7,1,11
2020,2월,음주운전,측정불응,주,4,0,4
2020,2월,음주운전,측정불응,야,35,0,55
2020,2월,음주운전,0.030~0.049%,주,31,0,42
2020,2월,음주운전,0.030~0.049%,야,40,0,67
2020,2월,음주운전,0.05%~0.09%,주,59,0,86
2020,2월,음주운전,0.05%~0.09%,야,151,3,255
2020,2월,음주운전,0.10%~0.14%,주,144,4,234
2020,2월,음주운전,0.10%~0.14%,야,592,4,988
2020,2월,음주운전,0.15%~0.19%,주,52,0,84
2020,2월,음주운전,0.15%~0.19%,야,199,3,323
2020,2월,음주운전,0.20%~0.24%,주,21,4,32
2020,2월,음주운전,0.20%~0.24%,야,47,2,75
2020,2월,음주운전,0.25%~0.29%,주,1,1,2
2020,2월,음주운전,0.25%~0.29%,야,12,3,13
2020,2월,음주운전,0.30%~0.34%,주,2,0,3
2020,2월,음주운전,0.30%~0.34%,야,1,0,2
2020,2월,음주운전,0.35%이상,주,1,0,2
2020,2월,음주운전,0.35%이상,야,2,0,2
2020,2월,측정불능,측정불능,주,14,0,25
2020,2월,측정불능,측정불능,야,10,1,13
2020,2월,해당 없음,해당 없음,주,6850,69,9919
2020,2월,해당 없음,해당 없음,야,4392,67,6281
2020,2월,기타불명,기타불명,주,2095,29,2947
2020,2월,기타불명,기타불명,야,1509,31,2068
2020,3월,음주상태,0.03%미만,주,6,0,9
2020,3월,음주상태,0.03%미만,야,5,0,9
2020,3월,음주운전,측정불응,주,7,0,10
2020,3월,음주운전,측정불응,야,31,0,57
2020,3월,음주운전,0.030~0.049%,주,22,1,33
2020,3월,음주운전,0.030~0.049%,야,54,0,82
2020,3월,음주운전,0.05%~0.09%,주,50,0,75
2020,3월,음주운전,0.05%~0.09%,야,152,8,242
2020,3월,음주운전,0.10%~0.14%,주,145,4,241
2020,3월,음주운전,0.10%~0.14%,야,613,11,976
2020,3월,음주운전,0.15%~0.19%,주,70,0,136
2020,3월,음주운전,0.15%~0.19%,야,230,2,371
2020,3월,음주운전,0.20%~0.24%,주,25,0,36
2020,3월,음주운전,0.20%~0.24%,야,61,3,94
2020,3월,음주운전,0.25%~0.29%,주,4,0,5
2020,3월,음주운전,0.25%~0.29%,야,11,3,13
2020,3월,음주운전,0.30%~0.34%,주,2,0,3
2020,3월,음주운전,0.35%이상,야,1,0,1
2020,3월,측정불능,측정불능,주,2,0,4
2020,3월,측정불능,측정불능,야,6,0,8
2020,3월,해당 없음,해당 없음,주,7488,95,11046
2020,3월,해당 없음,해당 없음,야,4244,75,6132
2020,3월,기타불명,기타불명,주,1038,24,1329
2020,3월,기타불명,기타불명,야,682,13,911
2020,4월,음주상태,0.03%미만,주,1,0,1
2020,4월,음주운전,측정불응,주,14,0,27
2020,4월,음주운전,측정불응,야,26,0,41
2020,4월,음주운전,0.030~0.049%,주,28,0,49
2020,4월,음주운전,0.030~0.049%,야,38,2,53
2020,4월,음주운전,0.05%~0.09%,주,68,2,128
2020,4월,음주운전,0.05%~0.09%,야,147,3,239
2020,4월,음주운전,0.10%~0.14%,주,150,0,233
2020,4월,음주운전,0.10%~0.14%,야,593,7,971
2020,4월,음주운전,0.15%~0.19%,주,69,0,106
2020,4월,음주운전,0.15%~0.19%,야,232,3,392
2020,4월,음주운전,0.20%~0.24%,주,16,0,28
2020,4월,음주운전,0.20%~0.24%,야,67,3,94
2020,4월,음주운전,0.25%~0.29%,주,7,0,9
2020,4월,음주운전,0.25%~0.29%,야,8,0,13
2020,4월,음주운전,0.30%~0.34%,주,2,0,2
2020,4월,해당 없음,해당 없음,주,9346,110,13672
